# SRC:CENA DATE(MJD):57853 FREQ:229.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
05.09861112      LM     SP  -1845389952.0000   7589723648.0000  0.15494079     -8.1512  0.05978375
05.10138881      AA     AP       258459.1406     -1894908.7500  5.64452450      0.0700  0.00342301
05.10138881      AA     LM   2313555456.0000  -2377778944.0000  0.04695875      0.4565  0.00447258
05.10138881      AA     SP    471248672.0000   5212861952.0000  0.01529976    -30.9579  0.00571132
05.10138881      AP     LM   2313296896.0000  -2375884032.0000  0.03873977    -90.7213  0.03580024
05.10138881      AP     SP    470990208.0000   5214756864.0000  0.08307753    -12.2604  0.04568666
05.10138881      LM     SP  -1842306688.0000   7590641152.0000  0.04277692     20.9065  0.05976731
05.10416651      AA     AP       257853.5156     -1895037.2500  5.64377631      0.0842  0.00343113
05.10416651      AA     LM   2313727232.0000  -2378929920.0000  0.06118087     -3.6681  0.00493060
05.10416651      AA     SP    474504736.0000   5212626944.0000  0.01695136    -31.0694  0.00631275
05.10416651      AP     LM   2313469184.0000  -2377035008.0000  0.05620660     37.1238  0.03237686
05.10416651      AP     SP    474246880.0000   5214521856.0000  0.03124526     33.8132  0.04142721
05.10416651      LM     SP  -1839222400.0000   7591556608.0000  0.08122762   -115.5245  0.05960020
05.10694456      AA     SP    477760576.0000   5212389888.0000  0.02034206   -107.8349  0.00594330
05.10694456      AA     AP       257247.7500     -1895165.3750  5.64349126      0.0780  0.00342497
05.10694456      AA     LM   2313897728.0000  -2380081152.0000  0.05997264      0.6607  0.00464568
05.10694456      AP     LM   2313640448.0000  -2378185984.0000  0.08544405    -13.6714  0.03435060
05.10694456      AP     SP    477503328.0000   5214284800.0000  0.03500456     -4.5365  0.04391848
05.10694456      LM     SP  -1836137088.0000   7592471040.0000  0.01157598     36.5265  0.05963914
05.10972226      AA     AP       256641.8438     -1895293.1250  5.64319970      0.0898  0.00346106
05.10972226      AA     LM   2314066944.0000  -2381232384.0000  0.04189696      7.9085  0.00429357
05.10972226      AA     SP    481016160.0000   5212151296.0000  0.01886277    -89.7613  0.00547697
05.10972226      AP     SP    480759520.0000   5214046720.0000  0.04171865     33.6805  0.04813755
05.10972226      AP     LM   2313810432.0000  -2379336960.0000  0.05378081      2.0530  0.03776931
05.10972226      LM     SP  -1833050880.0000   7593383936.0000  0.02695908    -30.2231  0.05980529
05.11249995      AA     AP       256035.8125     -1895420.7500  5.64218904      0.0943  0.00344181
05.11249995      AA     LM   2314235136.0000  -2382383616.0000  0.08624137     -1.4765  0.00373988
05.11249995      AA     SP    484271488.0000   5211911168.0000  0.01361675    -41.7757  0.00480701
05.11249995      AP     LM   2313979136.0000  -2380488192.0000  0.04114438     17.2332  0.04247033
05.11249995      AP     SP    484015456.0000   5213806592.0000  0.01433305      7.4501  0.05455452
05.11249995      LM     SP  -1829963648.0000   7594294784.0000  0.06048943     39.2246  0.05934768
05.11527765      AA     AP       255429.6406     -1895548.0000  5.64182058      0.0922  0.00339975
05.11527765      AA     LM   2314402048.0000  -2383535104.0000  0.16676063      0.3215  0.00372374
05.11527765      AA     SP    487526528.0000   5211669504.0000  0.01253386    -87.6969  0.00480985
05.11527765      AP     LM   2314146560.0000  -2381639424.0000  0.17180433      8.1548  0.04171558
05.11527765      AP     SP    487271104.0000   5213564928.0000  0.01743002   -117.4135  0.05384981
05.11527765      LM     SP  -1826875520.0000   7595204608.0000  0.10632129   -101.4013  0.05904926
05.11805570      AA     AP       254823.3281     -1895674.8750  5.64331720      0.0998  0.00341898
05.11805570      AA     LM   2314567680.0000  -2384686336.0000  0.12687024      3.2523  0.00399384
05.11805570      AA     SP    490781344.0000   5211426304.0000  0.00863989    -22.0408  0.00519831
05.11805570      AP     LM   2314312960.0000  -2382790656.0000  0.13150726     16.0936  0.03851706
05.11805570      AP     SP    490526528.0000   5213321728.0000  0.08233926   -105.0966  0.05010197
05.11805570      LM     SP  -1823786368.0000   7596112384.0000  0.16403751    129.4322  0.05859203
05.12083340      AA     AP       254216.8906     -1895801.5000  5.64244319      0.1106  0.00336525
05.12083340      AA     LM   2314732032.0000  -2385838080.0000  0.06527005      2.7146  0.00410892
05.12083340      AA     SP    494035904.0000   5211181056.0000  0.01412069    -58.0981  0.00535724
